31.11719,29.40625,-12.89453,-79.88672,-159.5938,-241.5,-316.0703,-324.1406,-310.2031,-259.8359,-254.7031,-216.5625,-116.0703,-54.45703,-36.60938,-19.00781,-9.46875,-24.38672,-35.38672,-21.94141,-31.71875,-32.20703,5.933594,-15.09375,-6.046875,-1.15625,-0.6679688,3,-40.27734,-41.5,-31.23047,-49.32422,-24.62891,-10.69141,-1.648438,-16.31641,-29.51953,-49.8125,-21.44922,-39.54297,-53.48047,-31.47656,-62.52734,-61.79297,-33.42969,-19.73828,-36.12109,-15.09375,-34.41016,-26.82812,-23.65234,3.488281,-30.74219,-22.18359,2.019531,-16.80469,-34.16406,-31.47656,-9.960938,-12.40625,-2.625,10.08984,18.64844,14.24609,2.265625,14.98047,14,0.06640625,-8.492188,1.777344,-8.738281
22.22266,-15.67578,-8.09375,-112.25,-293.1797,-414.9414,-378.7539,-280.4648,-219.832,-183.3984,-193.1797,-202.9609,-198.3164,-217.1406,-186.0898,-161.8828,-130.5898,-73.62109,-48.68359,-35.48047,-10.53906,-19.34375,3.640625,10.24219,4.375,8.53125,-31.8125,-23.98828,-17.875,-7.117188,0.21875,3.152344,10.48828,-1.738281,-2.226562,3.640625,3.152344,9.996094,-1.738281,-13.71875,-47.21484,-34.5,-32.54297,-26.92188,-16.89844,-7.363281,-40.85938,-27.41016,-16.89844,-33.27734,-5.894531,5.109375,7.554688,3.640625,-8.339844,11.21875,9.753906,54.98438,46.18359,2.175781,3.886719,28.57812,8.285156,5.351562,6.085938,-5.648438,-25.69922,0.21875,46.67188,22.46875,5.597656
-2.292969,-3.273438,-5.230469,-19.41016,-57.0625,-146.5508,-204.4961,-209.1406,-206.6953,-197.6484,-239.9453,-307.4297,-283.7109,-261.2188,-239.457,-193.0039,-159.0195,-97.89453,-46.55078,-34.32422,-16.47656,6.261719,9.441406,27.04688,-15.98828,-25.27734,17.26562,18,15.55469,17.75391,5.527344,8.953125,34.13672,21.91016,3.328125,20.44531,39.75781,-4.007812,-29.19141,5.773438,27.04688,8.21875,10.90625,18.73047,29.98047,38.04688,23.13281,14.33203,-0.3398438,33.89062,53.44922,26.06641,31.44531,20.44531,-6.207031,-21.36719,-33.34766,-21.12109,-16.96484,-19.16406,12.375,-6.453125,-13.05469,9.195312,5.773438,-12.5625,6.019531,8.464844,-2.292969,-22.09766,-8.652344
-20.08594,-11.28516,-13.24219,-19.84375,-34.26953,-61.40625,-94.16797,-166.0508,-218.375,-230.8438,-217.1523,-177.7891,-149.9141,-166.0508,-176.8086,-176.0781,-185.125,-195.3906,-181.457,-158.4727,-175.0977,-180.7227,-155.0508,-102.4844,-46.25,-8.351562,13.65234,19.76562,8.765625,25.87891,-12.26172,-12.26172,2.652344,-1.015625,-5.660156,11.20703,5.097656,1.429688,5.339844,2.40625,-0.0390625,-5.90625,3.140625,4.363281,3.386719,9.742188,35.66016,47.64062,47.39453,47.88281,16.83203,5.097656,12.42969,15.12109,-15.6875,13.41016,30.52344,8.273438,11.20703,27.58984,9.007812,-14.70703,13.41016,35.41406,-0.28125,22.69922,9.496094,32.48047,41.28125,22.69922,-2.238281
-50.46094,-44.34766,6.265625,-23.56641,-22.83203,-1.804688,-21.36328,-27.23047,-27.47656,-4.003906,-32.12109,-51.68359,-81.75391,-117.9414,-137.9883,-148.2578,-178.5781,-209.8711,-206.6953,-215.25,-239.457,-274.6641,-266.8398,-178.8203,-183.7109,-227.7227,-227.2305,-191.7812,-183.7109,-185.4219,-204.9844,-191.0469,-150.7031,-98.87109,-68.0625,-30.89844,-10.36328,-22.58594,-51.19141,-65.12891,-37.5,-42.39062,-33.58984,-15.98438,-16.71875,-7.429688,-26.25391,-29.1875,-19.89844,-25.27734,-61.70703,-46.79297,-48.99219,-43.125,-26.5,-31.39062,-6.449219,-18.42969,-3.761719,15.55469,22.15625,-6.695312,-12.31641,-21.60938,-3.027344,-3.027344,-5.714844,-30.41016,-29.92188,12.13281,-4.25
-21.35156,9.457031,40.99609,-9.125,-11.08203,-26.73047,-42.37891,-58.51562,-58.75781,-91.52344,-151.9141,-172.4492,-180.7617,-192.2539,-201.0586,-214.75,-183.9414,-171.9609,-179.0508,-180.5195,-184.6758,-188.832,-187.6094,-189.0781,-128.6836,-113.2812,-71.96094,-34.30859,-30.39844,-8.882812,2.609375,-11.81641,-5.214844,22.66016,14.10156,6.523438,12.14453,13.36719,3.589844,6.035156,30.97266,9.945312,7.5,7.746094,15.07812,7.253906,-10.59375,-15.97266,-30.64062,-13.52734,-21.35156,0.6523438,25.83594,19.72656,-4.726562,-7.167969,-16.70703,4.320312,28.03906,30.48438,7.988281,-13.52734,-15.48438,-4.96875,-17.19531,22.41406,-1.789062,0.6523438,8.722656,1.632812,15.32422
8.441406,-4.269531,-8.429688,-60.26172,-111.3633,-133.6094,-148.5273,-147.0586,-151.9492,-159.2852,-162.9492,-177.8633,-150.9688,-162.707,-179.0859,-181.5312,-172.4844,-180.3086,-111.8516,-32.39062,-31.65625,-25.54297,-15.76172,-10.14062,11.13281,38.51562,30.9375,27.75781,3.0625,-9.648438,-14.53906,-30.92188,-43.63672,-43.14844,-18.69531,0.6171875,-9.160156,5.996094,13.33203,14.80078,5.996094,24.82422,22.86719,-1.828125,3.308594,-0.6054688,5.753906,17,-11.11719,-12.33984,8.199219,17,11.86719,28.24609,29.95703,-1.582031,-15.76172,-16.25,-2.316406,-2.316406,-9.648438,20.91016,20.17969,7.21875,24.82422,-4.027344,-1.582031,8.929688,-5.984375,0.8632812,9.175781
-11.14453,-15.05469,0.1015625,-14.32031,-21.90234,-6.5,-50.26172,-52.46484,-35.34766,-36.81641,-88.64844,-148.3086,-171.0469,-194.7617,-223.3672,-297.207,-323.3672,-318.2344,-325.5703,-262.2422,-178.625,-155.6406,-164.4453,-183.7578,-187.4258,-185.2266,-173.4922,-173.2461,-214.5664,-237.793,-190.1172,-93.53906,-47.57422,-11.14453,21.12891,5.972656,39.71094,5.726562,-13.34375,6.214844,12.57422,20.64062,44.60156,58.53906,48.51562,42.40234,25.04297,11.83984,36.28906,19.17578,15.01953,0.3476562,6.460938,39.46875,-4.542969,0.1015625,15.99609,4.261719,25.77734,25.28516,3.039062,5.972656,40.69141,7.4375,-39.26172,17.70703,14.03906,-9.921875,-26.05859,-19.45703,-3.808594
-2.289062,-7.421875,4.070312,-48.25391,-115.4922,-175.6367,-191.043,-154.1211,-159.5,-174.4141,-186.1523,-270.2578,-356.8125,-383.2188,-387.8633,-293.2422,-154.3672,-61.21094,-23.07031,-15.24609,-16.71484,-8.644531,-23.07031,-20.625,-7.667969,-5.710938,-9.625,16.53906,-5.710938,-31.62891,-13.04688,-3.265625,3.578125,-8.890625,-13.04688,-4.734375,-13.53516,1.132812,-0.578125,-15.73438,-15.98047,-19.64844,-29.91797,-15.24609,-29.18359,-37.25,-43.36328,-47.03125,-34.31641,-26.98438,-26.73828,-23.55859,-17.9375,-8.890625,8.714844,-16.22656,-9.378906,-8.890625,-14.51172,-21.60547,-36.02734,-31.87109,-45.07422,-22.09375,-12.07031,-23.80469,-32.36328,-27.22656,-40.67578,-24.29297,-3.511719
33.34375,3.269531,0.09375,-8.710938,-30.71484,-27.53516,-54.67578,-93.0625,-179.8594,-195.9961,-178.3906,-161.7656,-154.6758,-214.332,-265.4336,-271.0547,-191.5938,-88.17188,-23.37891,-18.24609,-42.20703,-14.08984,11.82812,-24.35547,-75.21094,-44.40625,-16.77734,-15.30859,-20.6875,-14.08984,-10.17578,-34.625,-6.019531,26.98828,23.56641,-6.265625,-22.40234,-31.20312,-40.73828,-40.25,-39.02734,-43.42969,-7.242188,10.11719,-27.04688,-5.285156,-10.42188,-18.48828,-30.95703,-19.71094,-13.35547,-0.3945312,10.85156,-5.042969,-0.8867188,0.3359375,4.25,-8.21875,-6.019531,21.85156,-14.57812,-25.82422,-17.51172,37.74609,21.12109,0.3359375,-24.35547,-8.710938,7.429688,0.5820312,27.47656
