16.57031,25.125,38.32812,9.71875,-19.125,2.140625,10.94531,-6.90625,-8.367188,4.585938,2.632812,-43.57812,-141.375,-253.8438,-293.4531,-329.8828,-392.4766,-519.8594,-466.0703,-188.5625,-19.375,-11.54688,-2.5,12.65625,13.39062,0.4296875,-0.7890625,-2.015625,-31.10938,8.5,36.375,43.21875,-16.6875,-53.60156,-34.04688,-40.89062,-20.35156,-33.3125,-22.30469,-28.90625,-21.08594,-2.5,-17.90625,-16.92969,-9.59375,-19.85938,-42.10938,-3.726562,12.41406,-5.921875,-1.523438,-21.32812,-14.96875,-2.015625,-13.75,-6.90625,-33.3125,-27.44531,-29.88281,-44.3125,-24.01562,-5.921875,-7.148438,22.19531,19.99219,-4.945312,-11.79688,-27.92969,-11.79688,-2.992188,7.273438
0.9765625,0,9.289062,-34.23438,-35.45312,-26.89844,-46.46094,-31.78906,-44.25781,-59.41406,-74.32812,-79.71094,-63.57031,-76.53125,-56.72656,-44.5,-45.72656,-46.70312,-38.63281,-77.50781,-75.79688,-64.55469,-54.77344,-59.66406,-56.48438,-34.96875,-31.78906,-45.72656,-45.72656,-70.42188,-98.78125,-66.50781,-24.69531,-56.72656,-50.61719,-58.92969,-46.46094,-55.99219,-77.50781,-51.59375,-74.08594,-88.26562,-79.71094,-76.77344,-82.89062,-75.79688,-64.79688,-83.13281,-94.38281,-62.35156,-59.41406,-86.07031,-86.07031,-45.96875,-66.01562,-82.64062,-69.4375,-54.52344,-68.21875,-78.73438,-70.90625,-85.08594,-83.86719,-50.85938,-53.30469,-75.3125,-98.28906,-89.73438,-53.54688,-36.92188,-59.66406
13.41406,31.25781,-1.5,-23.26562,-20.08594,-37.6875,-30.10938,-109.8125,-158.4688,-75.82812,-48.9375,-41.10938,-32.79688,4.851562,1.1875,-9.085938,-14.70312,8.523438,13.16406,-37.44531,-28.15625,-43.3125,-37.20312,-34.02344,-35,-8.101562,-26.6875,-28.15625,-36.71094,-28.39844,-18.13281,-18.13281,-15.6875,-11.03906,20.99219,-7.367188,-37.92969,-17.14844,-35.73438,-35.49219,-2.96875,25.14844,5.585938,11.94531,27.83594,29.54688,3.390625,-20.32812,-2.96875,21.23438,1.921875,16.10156,12.67969,14.875,39.08594,22.21094,-3.945312,8.03125,13.16406,-14.21875,-19.59375,-1.5,-6.390625,20.25781,-21.0625,-45.02344,-7.859375,19.28125,1.1875,-2.484375,-15.4375
-13.46875,-9.804688,-11.27344,-26.1875,-105.6484,-267.9922,-318.3594,-331.3203,-313.4688,-320.3125,-352.1016,-321.5391,-262.6172,-222.5156,-201.7344,-193.6641,-172.3984,-121.0469,-85.35156,-56.99219,-35.71875,-1.734375,-21.53906,-42.32031,-28.14062,11.46875,18.55469,5.109375,-6.625,-14.9375,2.664062,5.601562,-5.648438,-30.82812,-32.05469,-5.15625,1.195312,19.28906,-1.976562,-40.85156,-16.40625,0.7109375,-0.515625,8.046875,17.57812,-7.359375,-31.80469,-10.53906,1.929688,-2.710938,-30.09375,15.13281,20.02344,13.42188,-0.265625,-41.58594,-9.070312,-2.960938,20.02344,21.98438,1.929688,1.929688,22.71875,10.97656,-11.75781,-8.09375,19.78125,35.1875,10.97656,16.60156,28.82812
9.914062,4.046875,8.445312,-26.27344,-40.70312,-26.03125,-22.85156,-40.94531,-53.41406,-66.61719,-75.42188,-126.2734,-183,-199.1328,-163.9297,-192.7812,-203.0469,-232.6328,-378.8438,-344.6094,-171.75,-55.36719,-22.35938,-17.96094,-9.648438,7.21875,-23.34375,-16.74219,-5,0.375,-7.9375,-3.046875,-54.63281,-37.03125,-12.33594,-8.671875,17.97656,-1.335938,-17.96094,-15.51562,-21.625,-24.80469,-38.00781,-20.89844,-21.875,5.265625,20.91406,17,1.601562,-15.02344,-12.09375,-37.76562,-25.29688,5.023438,11.625,-2.804688,2.578125,6,4.773438,-35.32031,-21.875,-35.32031,-45.34375,-31.89844,3.0625,-32.38281,-14.29688,-8.671875,-25.53906,-19.91406,-26.76562
-4.382812,-0.46875,-12.9375,-69.17188,-107.0703,-123.2109,-123.2109,-108.5391,-117.5859,-113.9141,-122.4766,-156.9453,-140.0781,-116.6094,-170.3984,-142.0312,-136.4141,-154.5,-153.5234,-151.5703,-127.8516,-115.625,-121.0078,-40.8125,10.28906,1.734375,16.39844,9.0625,-16.60938,-0.46875,8.085938,-14.64844,1.242188,42.80469,45.5,50.875,19.57812,2.953125,4.179688,2.953125,-4.625,18.10938,-2.914062,-25.65625,-26.14062,-12.20312,7.601562,1.976562,-15.14062,8.335938,25.20312,26.67188,12.49219,-8.046875,-4.132812,-11.22656,4.664062,8.085938,-14.64844,-9.273438,0.0234375,-2.421875,13.95312,4.90625,12,-11.71875,-8.78125,-3.15625,-9.757812,-5.601562,1
10.91406,-7.664062,-7.179688,-179.3047,-306.4453,-406.6875,-449.2344,-433.0938,-518.6719,-562.6797,-477.8359,-437.0078,-454.8516,-435.7812,-435.0469,-415.7344,-381.9922,-357.5469,-314.7578,-280.7734,-218.9141,-162.1875,-163.8984,-127.2266,-130.6484,-115,-126.4922,-122.8281,-92.75,-40.1875,-25.02344,-35.05469,-4.976562,13.85156,-1.3125,-6.445312,-4.734375,-21.85156,-33.33594,11.89062,16.04688,0.3984375,-15.49219,-23.07031,-18.91406,-12.07031,7.734375,-19.15625,-22.09375,-21.35938,21.67188,11.64844,10.67188,21.17969,14.33594,12.86719,8.226562,0.15625,-8.890625,-3.023438,-7.914062,-42.63281,-13.53906,18.00781,22.16406,6.265625,30.71875,4.3125,-29.91406,-48.98438,-14.51562
24.34375,13.34375,-4.257812,-46.3125,-59.75781,-41.67188,-104.0156,-173.9453,-161.4688,-106.4609,-46.80469,-33.60156,-84.70312,-46.80469,-38.97656,0.3828125,3.5625,-2.0625,-5.96875,23.60938,19.45312,-15.75,-29.6875,-49,19.94531,33.14844,12.60938,0.875,10.89844,31.67969,31.19531,-17.21875,-20.88281,-8.171875,12.85156,12.60938,17.00781,-0.59375,-24.79688,-33.84375,-36.53125,-11.10938,10.40625,4.054688,20.67969,9.921875,-17.71094,-26.75781,-27.48438,-5.484375,3.320312,-17.95312,2.585938,3.078125,22.88281,33.88281,-1.328125,0.140625,24.10156,6.5,-12.32812,14.5625,4.539062,9.921875,-11.35156,-19.66406,-19.90625,17.99219,28.99219,0.140625,-29.19531
12.17188,-19.85938,-25.23438,-95.89844,-160.1953,-220.1016,-233.3047,-141.6172,-67.28906,-35.01562,-3.960938,40.53906,21.21875,16.32812,3.125,-12.27344,3.125,10.21875,-9.101562,-13.00781,-2.742188,-0.78125,-10.5625,-30.85938,-39.17188,0.4375,5.328125,6.304688,2.882812,20,-7.875,-8.367188,7.773438,5.570312,1.171875,3.125,-18.63281,-11.29688,-5.671875,-25.72656,1.90625,-0.5390625,-15.21094,-15.45312,-1.515625,-3.71875,16.57812,-10.8125,-28.41406,-22.54688,6.0625,26.10938,40.53906,16.57812,0.9296875,18.53125,3.617188,-22.54688,0.9296875,-10.8125,-31.83594,-38.67969,11.4375,13.88281,-9.101562,16.08594,10.70312,20.97656,-0.78125,-1.03125,-20.58594
-14.14844,-0.6953125,-1.679688,-23.67969,-29.0625,-25.63281,-63.78125,-172.5781,-150.5781,-72.82812,-51.0625,-38.35156,-34.4375,-32.72656,-16.34375,-14.14844,-13.89844,-12.1875,5.414062,-0.6953125,4.4375,20.08594,-3.875,-0.453125,-15.36719,-6.8125,2.726562,5.414062,15.4375,-8.765625,-2.898438,30.35156,31.32812,10.79688,12.50781,10.0625,1.5,15.19531,9.8125,1.75,27.42188,43.07031,24.48438,56.75781,35.73438,4.679688,2.726562,-17.57031,-19.28125,-44.46094,-6.5625,-12.92188,-2.164062,17.39844,17.39844,9.085938,-10.47656,-22.46094,-8.765625,-22.21094,-21.47656,-11.70312,-5.585938,-13.41406,-6.8125,-0.2109375,-31.75,-14.14844,-17.32031,-5.835938,4.679688
